#
# Dome Fujii, Antarctica
# 27	Dome F, Antarctica	Ice Core d18O, dDIce Core d18O, dD	±30% uncertainty±30% uncertainty	-77.3	39.7	3810	500	Annual	Kawamura et al., 2007 (28)
# Updated from:
# Dome Fuji Ice Core 340KYr (2500m) d18O Data
# World Data Center for Paleoclimatology, Boulder
# NOAA Paleoclimatology Program
# NAME OF DATA SET: Dome Fuji Ice Core 340KYr (2500m) d18O Data
# LAST UPDATE: 8/2007 (Original receipt by WDC Paleo)
#
# DATA CONTRIBUTORS: 
# Kenji Kawamura, Motoyama Hideaki, Ryu Uemura, Shuji Fujita, 
# Kumiko Azuma, Yoshiyuki Fujii, Okitsugu Watanabe 
# (National Institite of Polar Research, Japan)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
0	-54.6100	125	0.0000	125.0000	3
1650	-55.2400	375	-1.1970	375.0000	8
2900	-55.1400	625	-1.0070	625.0000	13
3973	-55.2000	875	-1.1210	875.0000	18
4921	-55.1100	1125	-0.9500	1125.0000	23
5825	-54.9200	1375	-0.5890	1375.0000	28
6680	-54.9500	1625	-0.6460	1625.0000	33
7500	-54.6900	1875	-0.1520	1875.0000	38
8303	-54.7700	2125	-0.3040	2125.0000	43
9068	-54.9500	2375	-0.6460	2375.0000	48
9806	-55.1600	2625	-1.0450	2625.0000	53
10519	-54.6900	2875	-0.1520	2875.0000	58
11254	-54.9600	3125	-0.6650	3125.0000	63
11951	-55.3100	3375	-1.3300	3375.0000	68
12622	-55.0900	3625	-0.9120	3625.0000	73
13297	-54.6600	3875	-0.0950	3875.0000	78
13992	-54.4000	4125	0.3990	4125.0000	83
14709	-54.4600	4375	0.2850	4375.0000	88
15415	-54.4800	4625	0.2470	4625.0000	93
16114	-54.2100	4875	0.7600	4875.0000	98
16823	-54.4500	5125	0.3040	5125.0000	103
17520	-54.4400	5375	0.3230	5375.0000	108
18211	-54.7400	5625	-0.2470	5625.0000	113
18876	-54.5000	5875	0.2090	5875.0000	118
19556	-54.4800	6125	0.2470	6125.0000	123
20238	-53.9600	6375	1.2350	6375.0000	128
20956	-54.1600	6625	0.8550	6625.0000	133
21651	-54.4400	6875	0.3230	6875.0000	138
22334	-54.7800	7125	-0.3230	7125.0000	143
22984	-54.0000	7375	1.1590	7375.0000	148
23680	-54.4800	7625	0.2470	7625.0000	153
24355	-54.1500	7875	0.8740	7875.0000	158
25044	-54.1400	8125	0.8930	8125.0000	163
25726	-54.4600	8375	0.2850	8375.0000	168
26390	-54.1700	8625	0.8360	8625.0000	173
27071	-54.1700	8875	0.8360	8875.0000	178
27764	-53.9700	9125	1.2160	9125.0000	183
28453	-53.8100	9375	1.5200	9375.0000	188
29153	-53.5700	9625	1.9760	9625.0000	193
29867	-53.7300	9875	1.6720	9875.0000	198
30567	-53.5700	10125	1.9760	10125.0000	203
31278	-53.5200	10375	2.0710	10375.0000	208
31991	-53.3700	10625	2.3560	10625.0000	213
32709	-53.5600	10875	1.9950	10875.0000	218
33415	-53.4800	11125	2.1470	11125.0000	223
34117	-53.1800	11375	2.7170	11375.0000	228
34849	-53.7200	11625	1.6910	11625.0000	233
35532	-53.6200	11875	1.8810	11875.0000	238
36223	-54.5400	12125	0.1330	12125.0000	243
36845	-55.1500	12375	-1.0260	12375.0000	248
37435	-54.7200	12625	-0.2090	12625.0000	253
38041	-55.8900	12875	-2.4320	12875.0000	258
38585	-55.8400	13125	-2.3370	13125.0000	263
39125	-55.7900	13375	-2.2420	13375.0000	268
39664	-55.5500	13625	-1.7860	13625.0000	273
40226	-55.5300	13875	-1.7480	13875.0000	278
40782	-55.6400	14125	-1.9570	14125.0000	283
41327	-55.2900	14375	-1.2920	14375.0000	288
41891	-55.3400	14625	-1.3870	14625.0000	293
42454	-56.2700	14875	-3.1540	14875.0000	298
42976	-55.9500	15125	-2.5460	15125.0000	303
43498	-56.1400	15375	-2.9070	15375.0000	308
44012	-56.2200	15625	-3.0590	15625.0000	313
44521	-56.3300	15875	-3.2680	15875.0000	318
45020	-56.6200	16125	-3.8190	16125.0000	323
45504	-57.4400	16375	-5.3770	16375.0000	328
45947	-57.3500	16625	-5.2060	16625.0000	333
46395	-57.9500	16875	-6.3460	16875.0000	338
46813	-58.6300	17125	-7.6380	17125.0000	343
47202	-57.9100	17375	-6.2700	17375.0000	348
47618	-58.6500	17625	-7.6760	17625.0000	353
48003	-59.1200	17875	-8.5690	17875.0000	358
48370	-59.0100	18125	-8.3600	18125.0000	363
48739	-59.2800	18375	-8.8730	18375.0000	368
49096	-59.4400	18625	-9.1770	18625.0000	373
49451	-59.0300	18875	-8.3980	18875.0000	378
49816	-59.2800	19125	-8.8730	19125.0000	383
50174	-59.5700	19375	-9.4240	19375.0000	388
50520	-59.2900	19625	-8.8920	19625.0000	393
50874	-59.2700	19875	-8.8540	19875.0000	398
51229	-59.4000	20125	-9.1010	20125.0000	403
